Temperature (K),Pressure (MPa),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
13.957,2.568,78.993,0.012659,-0.11707,-0.051538,-6.8376,10.493,13.652,1346.2,-1.6351,30.258,0.099353,liquid
14.875,2.568,78.332,0.012766,-0.10492,-0.038837,-5.9564,10.548,14.048,1332.1,-1.5769,27.01,0.10109,liquid
15.181,2.568,78.106,0.012803,-0.10079,-0.03451,-5.6685,10.594,14.22,1327.2,-1.5531,26.068,0.10163,liquid
15.488,2.568,77.877,0.012841,-0.096603,-0.03013,-5.3828,10.645,14.404,1322.2,-1.5285,25.185,0.10215,liquid
15.794,2.568,77.645,0.012879,-0.092363,-0.025691,-5.099,10.699,14.595,1317.1,-1.5032,24.355,0.10265,liquid
16.1,2.568,77.411,0.012918,-0.088067,-0.021193,-4.817,10.754,14.793,1312,-1.4777,23.573,0.10313,liquid
16.406,2.568,77.173,0.012958,-0.083714,-0.016634,-4.5364,10.809,14.996,1306.8,-1.4521,22.834,0.10359,liquid
16.712,2.568,76.932,0.012999,-0.079302,-0.012012,-4.2573,10.864,15.203,1301.6,-1.4265,22.136,0.10403,liquid
17.018,2.568,76.687,0.01304,-0.074831,-0.0073257,-3.9795,10.918,15.413,1296.3,-1.401,21.474,0.10445,liquid
17.324,2.568,76.439,0.013082,-0.070299,-0.002575,-3.7028,10.971,15.626,1290.9,-1.3756,20.847,0.10485,liquid
17.63,2.568,76.187,0.013126,-0.065707,0.0022414,-3.4272,11.023,15.842,1285.4,-1.3504,20.251,0.10523,liquid
17.937,2.568,75.932,0.01317,-0.061052,0.0071245,-3.1526,11.073,16.061,1279.8,-1.3252,19.684,0.10559,liquid
18.243,2.568,75.674,0.013215,-0.056334,0.012075,-2.879,11.122,16.284,1274.1,-1.3002,19.143,0.10593,liquid
18.549,2.568,75.411,0.013261,-0.051553,0.017094,-2.6061,11.171,16.509,1268.4,-1.2753,18.628,0.10625,liquid
18.855,2.568,75.145,0.013308,-0.046708,0.022183,-2.334,11.218,16.737,1262.5,-1.2505,18.137,0.10655,liquid
19.161,2.568,74.875,0.013356,-0.041797,0.027342,-2.0626,11.265,16.97,1256.5,-1.2257,17.667,0.10683,liquid
19.467,2.568,74.601,0.013405,-0.036821,0.032572,-1.7918,11.311,17.205,1250.3,-1.201,17.217,0.10709,liquid
19.773,2.568,74.323,0.013455,-0.031777,0.037876,-1.5215,11.357,17.445,1244.1,-1.1763,16.787,0.10733,liquid
20.079,2.568,74.04,0.013506,-0.026665,0.043253,-1.2516,11.402,17.688,1237.8,-1.1517,16.374,0.10755,liquid
20.385,2.568,73.754,0.013559,-0.021484,0.048706,-0.98213,11.446,17.936,1231.3,-1.127,15.978,0.10775,liquid
20.692,2.568,73.463,0.013612,-0.016233,0.054234,-0.71293,11.49,18.188,1224.7,-1.1024,15.598,0.10793,liquid
20.998,2.568,73.169,0.013667,-0.01091,0.059841,-0.44396,11.533,18.444,1217.9,-1.0776,15.233,0.10809,liquid
21.304,2.568,72.869,0.013723,-0.0055151,0.065527,-0.17513,11.576,18.706,1211.1,-1.0529,14.882,0.10824,liquid
21.61,2.568,72.565,0.013781,-4.59E-05,0.071294,0.093632,11.619,18.972,1204.1,-1.028,14.544,0.10836,liquid
21.916,2.568,72.257,0.01384,0.0054985,0.077143,0.36239,11.661,19.243,1197,-1.0031,14.218,0.10846,liquid
22.222,2.568,71.943,0.0139,0.011119,0.083076,0.63123,11.703,19.521,1189.8,-0.978,13.904,0.10855,liquid
22.528,2.568,71.625,0.013962,0.016818,0.089095,0.90023,11.744,19.803,1182.4,-0.95279,13.601,0.10861,liquid
22.834,2.568,71.302,0.014025,0.022597,0.095201,1.1694,11.785,20.092,1174.9,-0.92741,13.309,0.10866,liquid
23.141,2.568,70.973,0.01409,0.028457,0.1014,1.439,11.825,20.388,1167.2,-0.90183,13.026,0.10868,liquid
23.447,2.568,70.639,0.014156,0.034399,0.10768,1.7089,11.865,20.69,1159.5,-0.87604,12.753,0.10869,liquid
23.753,2.568,70.3,0.014225,0.040426,0.11406,1.9792,11.904,20.999,1151.5,-0.85001,12.488,0.10868,liquid
24.059,2.568,69.955,0.014295,0.046539,0.12054,2.2501,11.943,21.315,1143.5,-0.82369,12.231,0.10865,liquid
24.365,2.568,69.604,0.014367,0.052741,0.12711,2.5217,11.981,21.639,1135.3,-0.79707,11.983,0.1086,liquid
24.671,2.568,69.248,0.014441,0.059032,0.13379,2.7939,12.019,21.972,1126.9,-0.77011,11.742,0.10853,liquid
24.977,2.568,68.885,0.014517,0.065417,0.14057,3.067,12.056,22.314,1118.4,-0.74277,11.507,0.10844,liquid
25.283,2.568,68.515,0.014595,0.071895,0.14745,3.3409,12.092,22.665,1109.8,-0.71501,11.28,0.10833,liquid
25.589,2.568,68.139,0.014676,0.078472,0.15445,3.6158,12.128,23.026,1101,-0.6868,11.058,0.10821,liquid
25.896,2.568,67.756,0.014759,0.085147,0.16155,3.8918,12.163,23.397,1092,-0.65808,10.843,0.10806,liquid
26.202,2.568,67.366,0.014844,0.091926,0.16877,4.169,12.198,23.781,1082.9,-0.62881,10.633,0.10789,liquid
26.508,2.568,66.969,0.014932,0.098809,0.17611,4.4475,12.232,24.176,1073.6,-0.59894,10.428,0.10771,liquid
26.814,2.568,66.564,0.015023,0.1058,0.18357,4.7274,12.265,24.585,1064.2,-0.56842,10.228,0.1075,liquid
27.12,2.568,66.15,0.015117,0.11291,0.19116,5.0089,12.298,25.008,1054.6,-0.53718,10.033,0.10727,liquid
27.426,2.568,65.728,0.015214,0.12013,0.19889,5.2921,12.33,25.447,1044.8,-0.50517,9.842,0.10703,liquid
27.732,2.568,65.298,0.015314,0.12747,0.20675,5.577,12.361,25.902,1034.8,-0.4723,9.6552,0.10676,liquid
28.038,2.568,64.858,0.015418,0.13493,0.21475,5.8639,12.392,26.375,1024.6,-0.43851,9.4722,0.1065,liquid
28.345,2.568,64.408,0.015526,0.14252,0.22289,6.153,12.423,26.867,1014.2,-0.40372,9.2929,0.10622,liquid
28.651,2.568,63.949,0.015638,0.15024,0.2312,6.4443,12.453,27.381,1003.7,-0.36784,9.1169,0.10591,liquid
28.957,2.568,63.478,0.015753,0.15811,0.23966,6.7381,12.483,27.917,992.86,-0.33077,8.9439,0.10559,liquid
29.263,2.568,62.997,0.015874,0.16612,0.24829,7.0346,12.512,28.479,981.85,-0.2924,8.7739,0.10524,liquid
29.569,2.568,62.503,0.015999,0.17427,0.2571,7.334,12.541,29.069,970.62,-0.25262,8.6065,0.10487,liquid
29.875,2.568,61.997,0.01613,0.18259,0.26609,7.6366,12.57,29.689,959.15,-0.21131,8.4415,0.10447,liquid
30.181,2.568,61.477,0.016266,0.19107,0.27528,7.9426,12.598,30.342,947.44,-0.16832,8.2788,0.10405,liquid
30.487,2.568,60.944,0.016409,0.19973,0.28467,8.2522,12.627,31.032,935.47,-0.12349,8.118,0.10361,liquid
30.794,2.568,60.395,0.016558,0.20857,0.29428,8.5658,12.656,31.763,923.23,-0.076667,7.959,0.10314,liquid
31.1,2.568,59.83,0.016714,0.2176,0.30412,8.8838,12.684,32.538,910.72,-0.027651,7.8015,0.10265,liquid
31.406,2.568,59.248,0.016878,0.22683,0.31421,9.2065,12.713,33.364,897.93,0.023767,7.6454,0.10213,liquid
31.712,2.568,58.648,0.017051,0.23629,0.32456,9.5344,12.743,34.246,884.83,0.07782,7.4903,0.10157,liquid
32.018,2.568,58.028,0.017233,0.24597,0.33518,9.8679,12.773,35.19,871.42,0.13477,7.3362,0.10099,liquid
32.324,2.568,57.386,0.017426,0.2559,0.34611,10.207,12.804,36.203,857.69,0.19491,7.1827,0.10038,liquid
32.63,2.568,56.722,0.01763,0.26609,0.35735,10.554,12.837,37.296,843.61,0.25856,7.0297,0.099734,liquid
32.936,2.568,56.033,0.017847,0.27656,0.36895,10.907,12.87,38.477,829.19,0.32608,6.8768,0.099052,liquid
33.242,2.568,55.316,0.018078,0.28734,0.38092,11.269,12.906,39.758,814.41,0.39789,6.7239,0.098333,supercritical
33.549,2.568,54.571,0.018325,0.29844,0.3933,11.64,12.944,41.151,799.25,0.47444,6.5707,0.097574,supercritical
33.855,2.568,53.793,0.01859,0.30989,0.40613,12.021,12.984,42.673,783.72,0.55622,6.4169,0.096773,supercritical
34.161,2.568,52.981,0.018875,0.32173,0.41944,12.412,13.027,44.338,767.81,0.6438,6.2623,0.095926,supercritical
34.467,2.568,52.13,0.019183,0.33399,0.43329,12.816,13.074,46.166,751.52,0.73778,6.1066,0.095031,supercritical
34.773,2.568,51.238,0.019517,0.34669,0.44773,13.233,13.126,48.176,734.86,0.83879,5.9496,0.094083,supercritical
35.079,2.568,50.3,0.019881,0.35989,0.46281,13.664,13.182,50.386,717.88,0.94752,5.7911,0.09308,supercritical
35.385,2.568,49.313,0.020279,0.37362,0.4786,14.112,13.245,52.815,700.6,1.0646,5.6309,0.092019,supercritical
35.691,2.568,48.272,0.020716,0.38792,0.49517,14.579,13.313,55.474,683.11,1.1907,5.4688,0.090895,supercritical
35.998,2.568,47.174,0.021198,0.40285,0.51258,15.065,13.389,58.364,665.51,1.3263,5.3051,0.089705,supercritical
36.304,2.568,46.016,0.021732,0.41842,0.53092,15.572,13.472,61.466,647.96,1.4715,5.1398,0.088448,supercritical
36.61,2.568,44.796,0.022324,0.43467,0.55023,16.102,13.563,64.731,630.65,1.6263,4.9735,0.087119,supercritical
36.916,2.568,43.515,0.022981,0.45159,0.57056,16.654,13.66,68.067,613.84,1.7899,4.8071,0.085718,supercritical
37.222,2.568,42.178,0.023709,0.46916,0.5919,17.23,13.762,71.334,597.82,1.9608,4.6417,0.084244,supercritical
37.528,2.568,40.795,0.024513,0.48731,0.61421,17.827,13.865,74.346,582.93,2.137,4.4791,0.082699,supercritical
37.834,2.568,39.378,0.025395,0.50591,0.63737,18.442,13.966,76.894,569.45,2.3155,4.3213,0.081086,supercritical
38.14,2.568,37.948,0.026352,0.5248,0.66122,19.069,14.059,78.781,557.64,2.4932,4.1705,0.079415,supercritical
38.446,2.568,36.524,0.027379,0.54378,0.68552,19.704,14.14,79.868,547.63,2.6668,4.0285,0.0777,supercritical
38.753,2.568,35.129,0.028467,0.56266,0.71003,20.339,14.204,80.098,539.44,2.8332,3.8972,0.075962,supercritical
39.059,2.568,33.78,0.029603,0.58123,0.73447,20.967,14.249,79.504,532.98,2.9899,3.7775,0.074226,supercritical
39.365,2.568,32.494,0.030775,0.59931,0.75863,21.583,14.275,78.191,528.1,3.1348,3.6699,0.072517,supercritical
39.671,2.568,31.281,0.031969,0.61679,0.78229,22.182,14.282,76.31,524.59,3.2668,3.5741,0.070861,supercritical
39.977,2.568,30.145,0.033173,0.63358,0.80531,22.76,14.273,74.026,522.23,3.3849,3.4897,0.069278,supercritical
40.283,2.568,29.089,0.034377,0.64962,0.82758,23.315,14.251,71.496,520.84,3.4889,3.4157,0.067784,supercritical
40.589,2.568,28.111,0.035574,0.66491,0.84907,23.847,14.22,68.857,520.22,3.5793,3.3512,0.06639,supercritical
40.895,2.568,27.206,0.036756,0.67946,0.86974,24.354,14.181,66.211,520.22,3.6565,3.295,0.065101,supercritical
41.202,2.568,26.371,0.037921,0.6933,0.88961,24.838,14.137,63.633,520.72,3.7216,3.2462,0.063917,supercritical
41.508,2.568,25.599,0.039065,0.70648,0.90871,25.3,14.091,61.171,521.63,3.7756,3.2039,0.062836,supercritical
41.814,2.568,24.884,0.040186,0.71904,0.92708,25.741,14.043,58.853,522.84,3.8195,3.1671,0.061853,supercritical
42.12,2.568,24.222,0.041286,0.73103,0.94476,26.162,13.996,56.69,524.31,3.8545,3.1352,0.060963,supercritical
42.426,2.568,23.606,0.042362,0.7425,0.9618,26.565,13.949,54.686,525.98,3.8815,3.1076,0.060158,supercritical
42.732,2.568,23.033,0.043417,0.7535,0.97825,26.952,13.903,52.836,527.8,3.9017,3.0836,0.059431,supercritical
43.038,2.568,22.497,0.04445,0.76406,0.99416,27.323,13.859,51.132,529.75,3.9157,3.0628,0.058776,supercritical
43.344,2.568,21.996,0.045462,0.77423,1.0096,27.679,13.817,49.564,531.8,3.9243,3.0448,0.058185,supercritical
43.65,2.568,21.526,0.046455,0.78403,1.0245,28.023,13.777,48.121,533.93,3.9284,3.0292,0.057652,supercritical
43.957,2.568,21.084,0.047429,0.79352,1.039,28.355,13.738,46.793,536.12,3.9283,3.0158,0.057172,supercritical
44.263,2.568,20.667,0.048386,0.8027,1.0532,28.675,13.702,45.57,538.35,3.9248,3.0043,0.056739,supercritical
44.569,2.568,20.273,0.049326,0.81161,1.067,28.985,13.668,44.441,540.63,3.9182,2.9945,0.05635,supercritical
44.875,2.568,19.9,0.05025,0.82026,1.0804,29.286,13.635,43.398,542.93,3.909,2.9862,0.055999,supercritical
45.181,2.568,19.547,0.05116,0.82869,1.0935,29.578,13.604,42.432,545.25,3.8975,2.9793,0.055683,supercritical
45.487,2.568,19.21,0.052056,0.8369,1.1064,29.861,13.575,41.536,547.59,3.8839,2.9736,0.055399,supercritical
45.793,2.568,18.89,0.052938,0.84492,1.119,30.137,13.548,40.704,549.93,3.8687,2.9689,0.055143,supercritical
46.099,2.568,18.585,0.053808,0.85276,1.1313,30.405,13.522,39.93,552.29,3.8519,2.9652,0.054913,supercritical
46.406,2.568,18.293,0.054666,0.86043,1.1434,30.667,13.497,39.208,554.65,3.8339,2.9624,0.054707,supercritical
46.712,2.568,18.014,0.055513,0.86794,1.1553,30.923,13.474,38.533,557,3.8147,2.9605,0.054522,supercritical
47.018,2.568,17.746,0.05635,0.87531,1.167,31.172,13.452,37.902,559.36,3.7946,2.9592,0.054356,supercritical
47.324,2.568,17.49,0.057176,0.88254,1.1785,31.417,13.431,37.31,561.71,3.7737,2.9586,0.054208,supercritical
47.63,2.568,17.243,0.057993,0.88965,1.1899,31.655,13.412,36.755,564.05,3.7521,2.9586,0.054076,supercritical
47.936,2.568,17.006,0.058801,0.89663,1.201,31.889,13.393,36.233,566.39,3.7299,2.9592,0.053957,supercritical
48.242,2.568,16.778,0.0596,0.90351,1.212,32.118,13.375,35.741,568.72,3.7072,2.9603,0.053851,supercritical
48.548,2.568,16.559,0.060392,0.91028,1.2229,32.343,13.359,35.276,571.04,3.684,2.9619,0.053756,supercritical
48.854,2.568,16.347,0.061175,0.91696,1.2336,32.563,13.343,34.838,573.35,3.6606,2.9639,0.053668,supercritical
49.161,2.568,16.142,0.061951,0.92354,1.2443,32.779,13.328,34.424,575.65,3.6368,2.9663,0.053586,supercritical
49.467,2.568,15.944,0.06272,0.93004,1.2547,32.992,13.314,34.031,577.94,3.6128,2.969,0.053499,supercritical
49.773,2.568,15.752,0.063482,0.93645,1.2651,33.201,13.3,33.658,580.22,3.5886,2.9721,0.053357,supercritical
50.079,2.568,15.567,0.064238,0.94279,1.2753,33.406,13.287,33.305,582.49,3.5643,2.9756,0.053359,supercritical
50.385,2.568,15.388,0.064988,0.94905,1.2855,33.608,13.275,32.969,584.74,3.5399,2.9793,0.053368,supercritical
50.691,2.568,15.213,0.065731,0.95524,1.2955,33.807,13.263,32.649,586.99,3.5154,2.9833,0.053382,supercritical
50.997,2.568,15.045,0.066469,0.96137,1.3055,34.002,13.252,32.344,589.22,3.4908,2.9876,0.053403,supercritical
51.303,2.568,14.881,0.067202,0.96744,1.3153,34.195,13.242,32.053,591.43,3.4663,2.9921,0.053429,supercritical
51.61,2.568,14.721,0.067929,0.97344,1.3251,34.385,13.232,31.776,593.64,3.4418,2.9968,0.05346,supercritical
51.916,2.568,14.566,0.068651,0.97939,1.3348,34.572,13.222,31.511,595.83,3.4173,3.0018,0.053496,supercritical
52.222,2.568,14.416,0.069369,0.98528,1.3444,34.756,13.214,31.257,598.01,3.3928,3.0069,0.053536,supercritical
52.528,2.568,14.269,0.070081,0.99112,1.3539,34.938,13.205,31.015,600.18,3.3685,3.0123,0.053581,supercritical
52.834,2.568,14.126,0.07079,0.99692,1.3634,35.118,13.197,30.782,602.34,3.3441,3.0178,0.053629,supercritical
53.14,2.568,13.987,0.071494,1.0027,1.3728,35.295,13.189,30.559,604.48,3.3199,3.0234,0.053682,supercritical
53.446,2.568,13.852,0.072193,1.0084,1.3821,35.47,13.182,30.346,606.61,3.2958,3.0293,0.053738,supercritical
53.752,2.568,13.72,0.072889,1.014,1.3913,35.643,13.175,30.14,608.73,3.2718,3.0352,0.053798,supercritical
54.059,2.568,13.591,0.073581,1.0196,1.4005,35.813,13.169,29.943,610.84,3.248,3.0413,0.053861,supercritical
54.365,2.568,13.465,0.074269,1.0252,1.4097,35.982,13.163,29.753,612.93,3.2242,3.0476,0.053927,supercritical
54.671,2.568,13.342,0.074953,1.0307,1.4188,36.148,13.157,29.571,615.01,3.2006,3.0539,0.053997,supercritical
54.977,2.568,13.222,0.075634,1.0362,1.4278,36.313,13.152,29.395,617.08,3.1771,3.0604,0.054069,supercritical
55.283,2.568,13.104,0.076311,1.0417,1.4368,36.476,13.147,29.226,619.14,3.1538,3.067,0.054144,supercritical
55.589,2.568,12.989,0.076985,1.0471,1.4457,36.637,13.142,29.063,621.18,3.1306,3.0737,0.054221,supercritical
55.895,2.568,12.877,0.077656,1.0525,1.4546,36.796,13.137,28.906,623.21,3.1076,3.0805,0.054301,supercritical
56.201,2.568,12.767,0.078324,1.0579,1.4634,36.953,13.133,28.755,625.23,3.0848,3.0874,0.054384,supercritical
56.507,2.568,12.66,0.078989,1.0632,1.4722,37.109,13.13,28.608,627.24,3.062,3.0943,0.054469,supercritical
56.814,2.568,12.555,0.079651,1.0686,1.4809,37.263,13.126,28.467,629.24,3.0395,3.1014,0.054556,supercritical
57.12,2.568,12.452,0.08031,1.0738,1.4896,37.416,13.123,28.33,631.23,3.0171,3.1085,0.054645,supercritical
57.426,2.568,12.351,0.080966,1.0791,1.4982,37.567,13.12,28.198,633.2,2.9949,3.1157,0.054736,supercritical
57.732,2.568,12.252,0.08162,1.0843,1.5068,37.717,13.117,28.071,635.16,2.9728,3.123,0.054829,supercritical
58.038,2.568,12.155,0.082271,1.0895,1.5154,37.865,13.115,27.947,637.11,2.9509,3.1303,0.054924,supercritical
58.344,2.568,12.06,0.082919,1.0947,1.524,38.011,13.113,27.828,639.05,2.9292,3.1377,0.055021,supercritical
58.65,2.568,11.967,0.083565,1.0999,1.5325,38.157,13.111,27.712,640.98,2.9076,3.1452,0.055119,supercritical
58.956,2.568,11.875,0.084209,1.105,1.5409,38.301,13.109,27.6,642.9,2.8862,3.1527,0.055219,supercritical
59.263,2.568,11.786,0.08485,1.1101,1.5494,38.443,13.108,27.492,644.81,2.865,3.1603,0.055321,supercritical
59.569,2.568,11.697,0.085489,1.1152,1.5578,38.585,13.107,27.387,646.71,2.8439,3.1679,0.055425,supercritical
59.875,2.568,11.611,0.086126,1.1203,1.5661,38.725,13.106,27.285,648.59,2.823,3.1756,0.055529,supercritical
60.181,2.568,11.526,0.08676,1.1253,1.5745,38.864,13.105,27.186,650.47,2.8023,3.1834,0.055636,supercritical
60.487,2.568,11.443,0.087393,1.1304,1.5828,39.001,13.105,27.09,652.33,2.7817,3.1911,0.055744,supercritical
60.793,2.568,11.361,0.088023,1.1354,1.591,39.138,13.105,26.997,654.19,2.7613,3.199,0.055853,supercritical
61.099,2.568,11.28,0.088652,1.1404,1.5993,39.273,13.105,26.907,656.03,2.741,3.2068,0.055963,supercritical
61.405,2.568,11.201,0.089278,1.1453,1.6075,39.408,13.105,26.819,657.86,2.7209,3.2147,0.056075,supercritical
61.711,2.568,11.123,0.089903,1.1503,1.6157,39.541,13.106,26.734,659.69,2.701,3.2227,0.056188,supercritical
62.018,2.568,11.047,0.090526,1.1553,1.6239,39.673,13.107,26.652,661.5,2.6812,3.2307,0.056302,supercritical
62.324,2.568,10.971,0.091146,1.1602,1.632,39.804,13.108,26.572,663.31,2.6616,3.2387,0.056417,supercritical
62.63,2.568,10.897,0.091766,1.1651,1.6402,39.934,13.109,26.494,665.1,2.6421,3.2467,0.056533,supercritical
62.936,2.568,10.825,0.092383,1.17,1.6483,40.063,13.11,26.418,666.89,2.6228,3.2548,0.056651,supercritical
63.242,2.568,10.753,0.092999,1.1749,1.6563,40.191,13.112,26.345,668.66,2.6037,3.2629,0.056769,supercritical
63.548,2.568,10.682,0.093613,1.1798,1.6644,40.318,13.114,26.274,670.43,2.5847,3.271,0.056889,supercritical
63.854,2.568,10.613,0.094225,1.1846,1.6724,40.444,13.116,26.204,672.18,2.5658,3.2792,0.057009,supercritical
64.16,2.568,10.545,0.094836,1.1895,1.6804,40.569,13.118,26.137,673.93,2.5471,3.2874,0.057131,supercritical
64.467,2.568,10.477,0.095445,1.1943,1.6884,40.693,13.121,26.071,675.66,2.5286,3.2956,0.057253,supercritical
64.773,2.568,10.411,0.096053,1.1991,1.6964,40.817,13.123,26.008,677.39,2.5102,3.3038,0.057377,supercritical
65.079,2.568,10.346,0.096659,1.204,1.7043,40.939,13.126,25.946,679.11,2.4919,3.3121,0.057501,supercritical
65.385,2.568,10.281,0.097264,1.2088,1.7123,41.061,13.129,25.885,680.82,2.4738,3.3204,0.057626,supercritical
65.691,2.568,10.218,0.097867,1.2136,1.7202,41.182,13.133,25.827,682.52,2.4558,3.3287,0.057752,supercritical
65.997,2.568,10.155,0.098469,1.2183,1.7281,41.302,13.136,25.77,684.21,2.438,3.337,0.057879,supercritical
66.303,2.568,10.094,0.09907,1.2231,1.736,41.421,13.14,25.714,685.9,2.4203,3.3453,0.058007,supercritical
66.609,2.568,10.033,0.099669,1.2279,1.7438,41.539,13.144,25.66,687.57,2.4028,3.3537,0.058135,supercritical
66.915,2.568,9.9734,0.10027,1.2326,1.7517,41.657,13.148,25.608,689.24,2.3854,3.362,0.058264,supercritical
67.222,2.568,9.9144,0.10086,1.2374,1.7595,41.773,13.152,25.557,690.9,2.3681,3.3704,0.058394,supercritical
67.528,2.568,9.8562,0.10146,1.2421,1.7673,41.889,13.157,25.507,692.55,2.351,3.3788,0.058525,supercritical
67.834,2.568,9.7988,0.10205,1.2468,1.7751,42.005,13.161,25.459,694.19,2.334,3.3873,0.058656,supercritical
68.14,2.568,9.7422,0.10265,1.2515,1.7829,42.119,13.166,25.412,695.82,2.3171,3.3957,0.058789,supercritical
68.446,2.568,9.6863,0.10324,1.2562,1.7907,42.233,13.171,25.366,697.44,2.3004,3.4041,0.058921,supercritical
68.752,2.568,9.6312,0.10383,1.2609,1.7984,42.346,13.176,25.322,699.06,2.2838,3.4126,0.059055,supercritical
69.058,2.568,9.5769,0.10442,1.2656,1.8062,42.458,13.182,25.278,700.67,2.2673,3.4211,0.059189,supercritical
69.364,2.568,9.5232,0.10501,1.2703,1.8139,42.57,13.187,25.236,702.27,2.251,3.4295,0.059324,supercritical
69.671,2.568,9.4703,0.10559,1.275,1.8216,42.681,13.193,25.195,703.86,2.2348,3.438,0.059459,supercritical
69.977,2.568,9.418,0.10618,1.2797,1.8293,42.791,13.199,25.155,705.44,2.2187,3.4465,0.059596,supercritical
70.283,2.568,9.3664,0.10676,1.2843,1.837,42.901,13.205,25.117,707.02,2.2027,3.455,0.059732,supercritical
70.589,2.568,9.3154,0.10735,1.289,1.8447,43.01,13.211,25.079,708.59,2.1869,3.4636,0.05987,supercritical
70.895,2.568,9.2651,0.10793,1.2937,1.8524,43.119,13.218,25.042,710.15,2.1711,3.4721,0.060007,supercritical
71.201,2.568,9.2154,0.10851,1.2983,1.8601,43.227,13.225,25.007,711.7,2.1555,3.4806,0.060146,supercritical
71.507,2.568,9.1663,0.1091,1.3029,1.8677,43.334,13.231,24.972,713.25,2.1401,3.4892,0.060285,supercritical
71.813,2.568,9.1178,0.10968,1.3076,1.8753,43.44,13.238,24.938,714.79,2.1247,3.4977,0.060425,supercritical
72.119,2.568,9.07,0.11025,1.3122,1.883,43.546,13.246,24.906,716.32,2.1095,3.5063,0.060565,supercritical
72.426,2.568,9.0226,0.11083,1.3168,1.8906,43.652,13.253,24.874,717.84,2.0943,3.5149,0.060706,supercritical
72.732,2.568,8.9759,0.11141,1.3215,1.8982,43.757,13.26,24.843,719.36,2.0793,3.5234,0.060847,supercritical
73.038,2.568,8.9297,0.11199,1.3261,1.9058,43.861,13.268,24.813,720.87,2.0644,3.532,0.060989,supercritical
73.344,2.568,8.8841,0.11256,1.3307,1.9134,43.965,13.276,24.784,722.37,2.0496,3.5406,0.061131,supercritical
73.65,2.568,8.8389,0.11314,1.3353,1.921,44.068,13.284,24.755,723.86,2.035,3.5492,0.061274,supercritical
73.956,2.568,8.7943,0.11371,1.3399,1.9286,44.17,13.292,24.728,725.35,2.0204,3.5578,0.061417,supercritical
74.262,2.568,8.7503,0.11428,1.3445,1.9361,44.272,13.3,24.701,726.83,2.006,3.5664,0.061561,supercritical
74.568,2.568,8.7067,0.11485,1.3491,1.9437,44.374,13.309,24.675,728.31,1.9916,3.575,0.061705,supercritical
74.875,2.568,8.6636,0.11543,1.3537,1.9512,44.475,13.318,24.65,729.78,1.9774,3.5836,0.06185,supercritical
75.181,2.568,8.621,0.116,1.3583,1.9588,44.576,13.326,24.625,731.24,1.9633,3.5922,0.061996,supercritical
75.487,2.568,8.5789,0.11657,1.3629,1.9663,44.676,13.335,24.602,732.69,1.9492,3.6008,0.062141,supercritical
75.793,2.568,8.5372,0.11713,1.3674,1.9738,44.775,13.344,24.579,734.14,1.9353,3.6094,0.062288,supercritical
76.099,2.568,8.496,0.1177,1.372,1.9813,44.874,13.354,24.556,735.58,1.9215,3.6181,0.062434,supercritical
76.405,2.568,8.4553,0.11827,1.3766,1.9889,44.973,13.363,24.535,737.02,1.9078,3.6267,0.062582,supercritical
76.711,2.568,8.415,0.11884,1.3812,1.9964,45.071,13.373,24.514,738.44,1.8942,3.6353,0.062729,supercritical
77.017,2.568,8.3751,0.1194,1.3858,2.0039,45.168,13.382,24.493,739.87,1.8807,3.6439,0.062877,supercritical
77.323,2.568,8.3356,0.11997,1.3903,2.0114,45.265,13.392,24.474,741.28,1.8673,3.6526,0.063026,supercritical
77.63,2.568,8.2966,0.12053,1.3949,2.0189,45.362,13.402,24.455,742.69,1.854,3.6612,0.063175,supercritical
77.936,2.568,8.258,0.12109,1.3995,2.0263,45.458,13.412,24.436,744.09,1.8408,3.6698,0.063324,supercritical
78.242,2.568,8.2198,0.12166,1.404,2.0338,45.554,13.423,24.419,745.49,1.8277,3.6784,0.063474,supercritical
78.548,2.568,8.182,0.12222,1.4086,2.0413,45.649,13.433,24.402,746.88,1.8146,3.6871,0.063624,supercritical
78.854,2.568,8.1446,0.12278,1.4131,2.0488,45.744,13.444,24.385,748.27,1.8017,3.6957,0.063775,supercritical
79.16,2.568,8.1075,0.12334,1.4177,2.0562,45.839,13.454,24.369,749.65,1.7889,3.7043,0.063926,supercritical
79.466,2.568,8.0709,0.1239,1.4223,2.0637,45.933,13.465,24.353,751.02,1.7762,3.713,0.064078,supercritical
79.772,2.568,8.0346,0.12446,1.4268,2.0711,46.026,13.476,24.339,752.39,1.7635,3.7216,0.06423,supercritical
80.079,2.568,7.9986,0.12502,1.4314,2.0786,46.12,13.487,24.324,753.75,1.751,3.7302,0.064382,supercritical
80.385,2.568,7.9631,0.12558,1.4359,2.086,46.212,13.498,24.31,755.11,1.7385,3.7389,0.064535,supercritical
80.691,2.568,7.9279,0.12614,1.4405,2.0935,46.305,13.51,24.297,756.46,1.7262,3.7475,0.064688,supercritical
80.997,2.568,7.893,0.12669,1.445,2.1009,46.397,13.521,24.284,757.8,1.7139,3.7561,0.064841,supercritical
