Temperature (K),Pressure (MPa),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
54.361,3.75,1310.2,0.00076325,-6.2107,-6.1192,66.662,37.963,53.084,1135.1,-0.38326,796.48,0.20322,liquid
55.82,3.75,1304.2,0.00076674,-6.1337,-6.0417,68.068,36.824,53.08,1141.1,-0.38033,736.88,0.20123,liquid
57.28,3.75,1298.1,0.00077034,-6.0566,-5.9642,69.439,35.978,53.14,1142.9,-0.37741,682.88,0.19923,liquid
58.739,3.75,1291.9,0.00077405,-5.9795,-5.8866,70.777,35.33,53.22,1141.3,-0.3747,634.04,0.19721,liquid
60.199,3.75,1285.6,0.00077784,-5.9022,-5.8089,72.084,34.815,53.296,1137.1,-0.37226,589.89,0.1952,liquid
61.658,3.75,1279.3,0.0007817,-5.8248,-5.731,73.361,34.391,53.359,1131,-0.37007,549.97,0.19318,liquid
63.117,3.75,1272.9,0.00078562,-5.7474,-5.6531,74.61,34.03,53.406,1123.5,-0.36811,513.86,0.19116,liquid
64.577,3.75,1266.4,0.00078961,-5.6699,-5.5752,75.831,33.712,53.436,1114.9,-0.36631,481.15,0.18914,liquid
66.036,3.75,1260,0.00079366,-5.5924,-5.4972,77.025,33.424,53.453,1105.5,-0.36462,451.48,0.18712,liquid
67.496,3.75,1253.5,0.00079777,-5.5149,-5.4191,78.194,33.159,53.459,1095.6,-0.363,424.52,0.1851,liquid
68.955,3.75,1247,0.00080194,-5.4374,-5.3411,79.338,32.908,53.457,1085.2,-0.3614,399.98,0.18308,liquid
70.414,3.75,1240.4,0.00080616,-5.3599,-5.2631,80.457,32.67,53.451,1074.6,-0.35977,377.6,0.18106,liquid
71.874,3.75,1233.9,0.00081045,-5.2824,-5.1851,81.553,32.44,53.442,1063.7,-0.35808,357.15,0.17904,liquid
73.333,3.75,1227.3,0.00081479,-5.2049,-5.1071,82.628,32.217,53.434,1052.7,-0.3563,338.41,0.17702,liquid
74.793,3.75,1220.7,0.00081919,-5.1275,-5.0292,83.681,32,53.428,1041.5,-0.35441,321.22,0.17501,liquid
76.252,3.75,1214.1,0.00082367,-5.05,-4.9512,84.713,31.788,53.426,1030.3,-0.35237,305.41,0.17298,liquid
77.711,3.75,1207.4,0.0008282,-4.9726,-4.8732,85.726,31.58,53.429,1019,-0.35017,290.83,0.17096,liquid
79.171,3.75,1200.7,0.00083281,-4.8952,-4.7952,86.72,31.376,53.439,1007.7,-0.34779,277.36,0.16894,liquid
80.63,3.75,1194,0.0008375,-4.8177,-4.7172,87.696,31.176,53.457,996.39,-0.34521,264.89,0.16691,liquid
82.09,3.75,1187.3,0.00084225,-4.7403,-4.6392,88.655,30.98,53.484,985.03,-0.34241,253.32,0.16488,liquid
83.549,3.75,1180.5,0.00084709,-4.6628,-4.5611,89.598,30.788,53.519,973.64,-0.33939,242.56,0.16285,liquid
85.008,3.75,1173.7,0.00085202,-4.5852,-4.483,90.525,30.599,53.565,962.24,-0.33611,232.53,0.16082,liquid
86.468,3.75,1166.8,0.00085703,-4.5076,-4.4048,91.438,30.413,53.621,950.81,-0.33258,223.17,0.15878,liquid
87.927,3.75,1159.9,0.00086214,-4.4299,-4.3265,92.336,30.231,53.688,939.36,-0.32878,214.4,0.15673,liquid
89.387,3.75,1152.9,0.00086734,-4.3521,-4.2481,93.22,30.053,53.767,927.89,-0.32468,206.17,0.15469,liquid
90.846,3.75,1145.9,0.00087265,-4.2742,-4.1695,94.092,29.878,53.857,916.39,-0.32028,198.44,0.15264,liquid
92.305,3.75,1138.9,0.00087806,-4.1962,-4.0909,94.951,29.706,53.96,904.85,-0.31555,191.16,0.15058,liquid
93.765,3.75,1131.7,0.00088359,-4.118,-4.012,95.798,29.538,54.076,893.28,-0.31049,184.29,0.14852,liquid
95.224,3.75,1124.6,0.00088923,-4.0397,-3.933,96.634,29.373,54.206,881.66,-0.30506,177.78,0.14646,liquid
96.684,3.75,1117.3,0.00089501,-3.9612,-3.8538,97.46,29.212,54.349,869.99,-0.29926,171.62,0.14439,liquid
98.143,3.75,1110,0.00090091,-3.8825,-3.7744,98.275,29.054,54.507,858.27,-0.29305,165.77,0.14232,liquid
99.602,3.75,1102.6,0.00090696,-3.8035,-3.6947,99.081,28.899,54.681,846.49,-0.28642,160.21,0.14024,liquid
101.06,3.75,1095.1,0.00091315,-3.7243,-3.6148,99.878,28.747,54.871,834.65,-0.27933,154.9,0.13816,liquid
102.52,3.75,1087.5,0.0009195,-3.6449,-3.5345,100.67,28.599,55.078,822.73,-0.27175,149.84,0.13607,liquid
103.98,3.75,1079.9,0.00092601,-3.5651,-3.454,101.45,28.455,55.303,810.73,-0.26365,144.99,0.13398,liquid
105.44,3.75,1072.1,0.00093271,-3.485,-3.3731,102.22,28.313,55.548,798.64,-0.255,140.35,0.13189,liquid
106.9,3.75,1064.3,0.00093958,-3.4046,-3.2918,102.98,28.175,55.813,786.46,-0.24575,135.9,0.12979,liquid
108.36,3.75,1056.3,0.00094666,-3.3238,-3.2102,103.74,28.04,56.1,774.18,-0.23586,131.61,0.1277,liquid
109.82,3.75,1048.3,0.00095395,-3.2426,-3.1281,104.5,27.909,56.412,761.79,-0.22527,127.49,0.12559,liquid
111.28,3.75,1040.1,0.00096146,-3.1609,-3.0455,105.24,27.781,56.749,749.27,-0.21392,123.52,0.12349,liquid
112.74,3.75,1031.8,0.00096922,-3.0787,-2.9624,105.98,27.657,57.114,736.63,-0.20176,119.68,0.12137,liquid
114.2,3.75,1023.3,0.00097724,-2.9961,-2.8788,106.72,27.537,57.51,723.84,-0.1887,115.96,0.11926,liquid
115.66,3.75,1014.7,0.00098554,-2.9128,-2.7946,107.45,27.42,57.939,710.91,-0.17466,112.36,0.11714,liquid
117.12,3.75,1005.9,0.00099414,-2.829,-2.7097,108.18,27.308,58.406,697.8,-0.15955,108.87,0.11501,liquid
118.57,3.75,996.94,0.0010031,-2.7444,-2.6241,108.91,27.199,58.915,684.52,-0.14325,105.48,0.11288,liquid
120.03,3.75,987.8,0.0010123,-2.6592,-2.5377,109.63,27.096,59.469,671.04,-0.12563,102.19,0.11074,liquid
121.49,3.75,978.46,0.001022,-2.5731,-2.4505,110.36,26.996,60.076,657.35,-0.10655,98.975,0.1086,liquid
122.95,3.75,968.89,0.0010321,-2.4862,-2.3623,111.08,26.902,60.742,643.43,-0.085837,95.842,0.10645,liquid
124.41,3.75,959.08,0.0010427,-2.3982,-2.2731,111.8,26.813,61.476,629.25,-0.063281,92.782,0.10429,liquid
125.87,3.75,949,0.0010537,-2.3093,-2.1828,112.52,26.73,62.287,614.79,-0.038641,89.788,0.10213,liquid
127.33,3.75,938.64,0.0010654,-2.2191,-2.0913,113.24,26.653,63.188,600.02,-0.01163,86.855,0.099956,liquid
128.79,3.75,927.94,0.0010777,-2.1277,-1.9984,113.97,26.583,64.194,584.9,0.018104,83.976,0.097776,liquid
130.25,3.75,916.88,0.0010907,-2.0347,-1.9039,114.7,26.521,65.326,569.4,0.050988,81.145,0.095585,liquid
131.71,3.75,905.42,0.0011045,-1.9401,-1.8076,115.43,26.469,66.608,553.47,0.087553,78.356,0.093383,liquid
133.17,3.75,893.49,0.0011192,-1.8437,-1.7094,116.17,26.426,68.073,537.05,0.12846,75.602,0.091166,liquid
134.63,3.75,881.03,0.001135,-1.745,-1.6088,116.93,26.396,69.765,520.07,0.17457,72.875,0.088931,liquid
136.09,3.75,867.95,0.0011521,-1.6438,-1.5056,117.69,26.379,71.745,502.44,0.22699,70.166,0.086677,liquid
137.55,3.75,854.15,0.0011708,-1.5397,-1.3992,118.47,26.381,74.096,484.04,0.2872,67.465,0.084396,liquid
139.01,3.75,839.47,0.0011912,-1.432,-1.2891,119.26,26.404,76.942,464.73,0.35723,64.759,0.082084,liquid
140.47,3.75,823.73,0.001214,-1.32,-1.1743,120.08,26.457,80.474,444.3,0.43998,62.03,0.079731,liquid
141.92,3.75,806.64,0.0012397,-1.2025,-1.0537,120.94,26.548,85,422.46,0.53977,59.255,0.077325,liquid
143.38,3.75,787.78,0.0012694,-1.0778,-0.92547,121.84,26.697,91.062,398.77,0.66342,56.398,0.07485,liquid
144.84,3.75,766.46,0.0013047,-0.94322,-0.78666,122.8,26.936,99.731,372.48,0.82273,53.402,0.072281,liquid
146.3,3.75,741.4,0.0013488,-0.79379,-0.63194,123.86,27.341,113.53,342.17,1.0411,50.164,0.069587,liquid
147.05,3.75,726.24,0.001377,-0.70798,-0.54276,124.47,27.671,124.74,324.05,1.1925,48.336,0.068143,liquid
147.05,3.75,175.68,0.0056921,1.8582,2.5413,145.44,31.387,133.58,176.66,9.5485,13.486,0.024797,vapor
147.76,3.75,169.59,0.0058966,1.9211,2.6287,146.04,30.041,114.55,180.1,9.5098,13.412,0.023877,vapor
149.22,3.75,159.91,0.0062533,2.0276,2.7779,147.04,28.22,92.499,185.74,9.381,13.331,0.022678,vapor
150.68,3.75,152.47,0.0065587,2.1162,2.9032,147.88,27.08,80.19,190.27,9.2199,13.303,0.021935,vapor
152.14,3.75,146.37,0.0068322,2.1942,3.0141,148.61,26.297,72.206,194.14,9.0459,13.306,0.021425,vapor
153.6,3.75,141.17,0.0070837,2.2651,3.1151,149.27,25.726,66.549,197.57,8.8682,13.328,0.021054,vapor
155.06,3.75,136.64,0.0073188,2.3308,3.209,149.88,25.286,62.297,200.7,8.6916,13.363,0.020776,vapor
156.52,3.75,132.61,0.007541,2.3925,3.2974,150.45,24.935,58.963,203.59,8.5185,13.409,0.020564,vapor
157.98,3.75,128.99,0.0077528,2.4511,3.3814,150.98,24.643,56.264,206.31,8.3501,13.461,0.020401,vapor
159.44,3.75,125.69,0.007956,2.5071,3.4618,151.49,24.396,54.026,208.88,8.187,13.52,0.020276,vapor
160.9,3.75,122.67,0.0081519,2.561,3.5392,151.97,24.18,52.133,211.34,8.0294,13.584,0.020181,vapor
162.36,3.75,119.88,0.0083415,2.6132,3.6141,152.43,23.99,50.506,213.69,7.8772,13.651,0.02011,vapor
163.82,3.75,117.29,0.0085256,2.6637,3.6868,152.88,23.819,49.091,215.96,7.7303,13.721,0.020059,vapor
165.28,3.75,114.88,0.0087049,2.7129,3.7575,153.31,23.664,47.845,218.15,7.5886,13.794,0.020026,vapor
166.73,3.75,112.61,0.0088798,2.7609,3.8265,153.72,23.523,46.74,220.27,7.4517,13.869,0.020007,vapor
168.19,3.75,110.49,0.009051,2.8079,3.894,154.13,23.393,45.751,222.34,7.3194,13.945,0.02,vapor
169.65,3.75,108.48,0.0092186,2.8539,3.9601,154.52,23.273,44.86,224.34,7.1915,14.024,0.020004,vapor
171.11,3.75,106.57,0.0093831,2.899,4.0249,154.9,23.162,44.053,226.29,7.0678,14.103,0.020018,vapor
172.57,3.75,104.77,0.0095448,2.9433,4.0887,155.27,23.058,43.319,228.2,6.948,14.184,0.02004,vapor
174.03,3.75,103.05,0.0097037,2.987,4.1514,155.63,22.961,42.647,230.06,6.832,14.266,0.020069,vapor
175.49,3.75,101.42,0.0098603,3.03,4.2132,155.99,22.87,42.03,231.88,6.7195,14.348,0.020104,vapor
176.95,3.75,99.854,0.010015,3.0724,4.2741,156.33,22.785,41.462,233.67,6.6104,14.431,0.020145,vapor
178.41,3.75,98.359,0.010167,3.1142,4.3342,156.67,22.706,40.937,235.41,6.5045,14.515,0.020191,vapor
179.87,3.75,96.926,0.010317,3.1556,4.3936,157,22.631,40.45,237.13,6.4017,14.599,0.020242,vapor
181.33,3.75,95.551,0.010466,3.1965,4.4523,157.33,22.56,39.997,238.81,6.3017,14.684,0.020298,vapor
182.79,3.75,94.229,0.010612,3.2369,4.5104,157.64,22.493,39.575,240.46,6.2046,14.769,0.020357,vapor
184.25,3.75,92.957,0.010758,3.277,4.5678,157.96,22.431,39.181,242.09,6.1101,14.854,0.020419,vapor
185.71,3.75,91.732,0.010901,3.3166,4.6247,158.27,22.371,38.812,243.69,6.0181,14.94,0.020485,vapor
187.17,3.75,90.549,0.011044,3.3559,4.6811,158.57,22.315,38.466,245.26,5.9286,15.026,0.020553,vapor
188.63,3.75,89.407,0.011185,3.3949,4.737,158.87,22.262,38.14,246.81,5.8414,15.112,0.020624,vapor
190.09,3.75,88.304,0.011325,3.4336,4.7925,159.16,22.212,37.834,248.34,5.7564,15.198,0.020698,vapor
191.54,3.75,87.236,0.011463,3.4719,4.8475,159.45,22.164,37.546,249.84,5.6735,15.285,0.020773,vapor
193,3.75,86.202,0.011601,3.51,4.9021,159.73,22.119,37.273,251.32,5.5927,15.371,0.020851,vapor
194.46,3.75,85.2,0.011737,3.5479,4.9563,160.01,22.077,37.016,252.79,5.5139,15.458,0.020931,vapor
195.92,3.75,84.227,0.011873,3.5854,5.0101,160.29,22.036,36.772,254.23,5.4369,15.545,0.021012,vapor
197.38,3.75,83.284,0.012007,3.6228,5.0636,160.56,21.997,36.54,255.66,5.3618,15.631,0.021095,vapor
198.84,3.75,82.367,0.012141,3.6599,5.1168,160.83,21.961,36.321,257.06,5.2884,15.718,0.021179,vapor
200.3,3.75,81.477,0.012273,3.6969,5.1696,161.09,21.926,36.112,258.46,5.2167,15.805,0.021265,vapor
201.76,3.75,80.61,0.012405,3.7336,5.2222,161.35,21.893,35.914,259.83,5.1466,15.891,0.021352,vapor
203.22,3.75,79.767,0.012537,3.7701,5.2744,161.61,21.862,35.725,261.19,5.0781,15.978,0.02144,vapor
204.68,3.75,78.946,0.012667,3.8065,5.3264,161.87,21.832,35.545,262.53,5.0111,16.065,0.021529,vapor
206.14,3.75,78.146,0.012797,3.8427,5.3782,162.12,21.804,35.374,263.86,4.9456,16.151,0.02162,vapor
207.6,3.75,77.367,0.012925,3.8787,5.4297,162.37,21.777,35.21,265.18,4.8814,16.238,0.021711,vapor
209.06,3.75,76.606,0.013054,3.9146,5.481,162.61,21.751,35.053,266.48,4.8186,16.325,0.021803,vapor
210.52,3.75,75.864,0.013181,3.9503,5.532,162.86,21.726,34.903,267.77,4.7572,16.411,0.021896,vapor
211.98,3.75,75.14,0.013308,3.9859,5.5828,163.1,21.703,34.76,269.04,4.697,16.497,0.02199,vapor
213.44,3.75,74.433,0.013435,4.0213,5.6335,163.34,21.681,34.622,270.31,4.638,16.584,0.022085,vapor
214.89,3.75,73.742,0.013561,4.0567,5.6839,163.57,21.66,34.491,271.56,4.5802,16.67,0.02218,vapor
216.35,3.75,73.066,0.013686,4.0919,5.7341,163.8,21.64,34.364,272.8,4.5235,16.756,0.022276,vapor
217.81,3.75,72.406,0.013811,4.1269,5.7842,164.03,21.62,34.243,274.03,4.468,16.842,0.022373,vapor
219.27,3.75,71.76,0.013935,4.1619,5.8341,164.26,21.602,34.127,275.25,4.4135,16.928,0.02247,vapor
220.73,3.75,71.128,0.014059,4.1968,5.8838,164.49,21.585,34.015,276.45,4.3601,17.013,0.022567,vapor
222.19,3.75,70.509,0.014183,4.2315,5.9334,164.71,21.568,33.907,277.65,4.3077,17.099,0.022665,vapor
223.65,3.75,69.903,0.014305,4.2662,5.9828,164.93,21.552,33.804,278.84,4.2563,17.185,0.022764,vapor
225.11,3.75,69.31,0.014428,4.3008,6.0321,165.15,21.537,33.704,280.01,4.2058,17.27,0.022863,vapor
226.57,3.75,68.729,0.01455,4.3352,6.0812,165.37,21.523,33.608,281.18,4.1562,17.355,0.022962,vapor
228.03,3.75,68.159,0.014672,4.3696,6.1301,165.59,21.51,33.516,282.34,4.1076,17.441,0.023062,vapor
229.49,3.75,67.6,0.014793,4.4039,6.179,165.8,21.497,33.427,283.49,4.0598,17.526,0.023162,vapor
230.95,3.75,67.052,0.014914,4.4381,6.2277,166.01,21.484,33.341,284.63,4.0129,17.611,0.023263,vapor
232.41,3.75,66.515,0.015034,4.4723,6.2763,166.22,21.473,33.259,285.76,3.9668,17.695,0.023364,vapor
233.87,3.75,65.988,0.015154,4.5063,6.3248,166.43,21.462,33.179,286.88,3.9214,17.78,0.023465,vapor
235.33,3.75,65.47,0.015274,4.5403,6.3732,166.64,21.451,33.102,288,3.8769,17.864,0.023566,vapor
236.79,3.75,64.962,0.015394,4.5743,6.4214,166.84,21.441,33.027,289.1,3.8331,17.949,0.023668,vapor
238.25,3.75,64.464,0.015513,4.6081,6.4696,167.04,21.432,32.955,290.2,3.7901,18.033,0.02377,vapor
239.7,3.75,63.974,0.015631,4.6419,6.5176,167.24,21.423,32.886,291.29,3.7478,18.117,0.023872,vapor
241.16,3.75,63.493,0.01575,4.6756,6.5655,167.44,21.414,32.819,292.38,3.7061,18.201,0.023975,vapor
242.62,3.75,63.02,0.015868,4.7093,6.6134,167.64,21.406,32.754,293.45,3.6652,18.285,0.024077,vapor
244.08,3.75,62.555,0.015986,4.7429,6.6612,167.84,21.399,32.691,294.52,3.6249,18.369,0.02418,vapor
245.54,3.75,62.098,0.016103,4.7765,6.7088,168.03,21.392,32.63,295.59,3.5852,18.452,0.024283,vapor
247,3.75,61.649,0.016221,4.81,6.7564,168.22,21.385,32.572,296.64,3.5462,18.536,0.024386,vapor
248.46,3.75,61.208,0.016338,4.8434,6.8039,168.42,21.379,32.515,297.69,3.5078,18.619,0.02449,vapor
249.92,3.75,60.773,0.016455,4.8768,6.8513,168.61,21.373,32.46,298.73,3.47,18.702,0.024593,vapor
251.38,3.75,60.346,0.016571,4.9102,6.8986,168.8,21.368,32.406,299.77,3.4328,18.785,0.024697,vapor
252.84,3.75,59.926,0.016687,4.9435,6.9459,168.98,21.363,32.355,300.8,3.3961,18.868,0.024801,vapor
254.3,3.75,59.512,0.016803,4.9767,6.9931,169.17,21.358,32.305,301.82,3.36,18.95,0.024905,vapor
255.76,3.75,59.105,0.016919,5.01,7.0402,169.35,21.354,32.257,302.84,3.3244,19.033,0.025009,vapor
257.22,3.75,58.704,0.017035,5.0431,7.0872,169.54,21.35,32.21,303.85,3.2894,19.115,0.025113,vapor
258.68,3.75,58.309,0.01715,5.0763,7.1342,169.72,21.346,32.164,304.85,3.2549,19.197,0.025217,vapor
260.14,3.75,57.92,0.017265,5.1094,7.1811,169.9,21.343,32.12,305.85,3.2209,19.28,0.025321,vapor
261.6,3.75,57.537,0.01738,5.1424,7.2279,170.08,21.34,32.078,306.84,3.1874,19.361,0.025426,vapor
263.05,3.75,57.16,0.017495,5.1754,7.2747,170.26,21.337,32.036,307.83,3.1543,19.443,0.02553,vapor
264.51,3.75,56.789,0.017609,5.2084,7.3215,170.44,21.335,31.996,308.82,3.1217,19.525,0.025635,vapor
265.97,3.75,56.422,0.017723,5.2414,7.3681,170.61,21.333,31.958,309.79,3.0896,19.606,0.025739,vapor
267.43,3.75,56.062,0.017838,5.2743,7.4147,170.79,21.331,31.92,310.76,3.058,19.688,0.025844,vapor
268.89,3.75,55.706,0.017951,5.3072,7.4613,170.96,21.33,31.883,311.73,3.0267,19.769,0.025949,vapor
270.35,3.75,55.355,0.018065,5.3401,7.5078,171.13,21.328,31.848,312.69,2.996,19.85,0.026053,vapor
271.81,3.75,55.01,0.018179,5.3729,7.5542,171.3,21.327,31.814,313.65,2.9656,19.931,0.026158,vapor
273.27,3.75,54.669,0.018292,5.4057,7.6007,171.47,21.327,31.781,314.6,2.9356,20.012,0.026263,vapor
274.73,3.75,54.333,0.018405,5.4385,7.647,171.64,21.326,31.748,315.55,2.9061,20.092,0.026368,vapor
276.19,3.75,54.001,0.018518,5.4712,7.6933,171.81,21.326,31.717,316.49,2.8769,20.173,0.026473,vapor
277.65,3.75,53.674,0.018631,5.5039,7.7396,171.98,21.326,31.687,317.42,2.8481,20.253,0.026578,vapor
279.11,3.75,53.351,0.018744,5.5367,7.7858,172.14,21.327,31.658,318.36,2.8197,20.333,0.026683,vapor
280.57,3.75,53.033,0.018856,5.5693,7.832,172.31,21.327,31.629,319.28,2.7917,20.413,0.026788,vapor
282.03,3.75,52.719,0.018969,5.602,7.8781,172.47,21.328,31.602,320.21,2.764,20.493,0.026893,vapor
283.49,3.75,52.409,0.019081,5.6346,7.9242,172.64,21.329,31.575,321.12,2.7367,20.573,0.026998,vapor
284.95,3.75,52.103,0.019193,5.6672,7.9703,172.8,21.33,31.549,322.04,2.7098,20.653,0.027103,vapor
286.41,3.75,51.801,0.019305,5.6998,8.0163,172.96,21.332,31.524,322.95,2.6832,20.732,0.027208,vapor
287.86,3.75,51.503,0.019417,5.7324,8.0623,173.12,21.334,31.5,323.85,2.6569,20.811,0.027313,vapor
289.32,3.75,51.208,0.019528,5.765,8.1083,173.28,21.336,31.477,324.76,2.6309,20.891,0.027418,vapor
290.78,3.75,50.917,0.01964,5.7975,8.1542,173.44,21.338,31.454,325.65,2.6053,20.97,0.027522,vapor
292.24,3.75,50.63,0.019751,5.83,8.2001,173.59,21.34,31.432,326.54,2.58,21.048,0.027627,vapor
293.7,3.75,50.347,0.019862,5.8625,8.2459,173.75,21.343,31.411,327.43,2.555,21.127,0.027732,vapor
295.16,3.75,50.067,0.019973,5.895,8.2917,173.91,21.346,31.39,328.32,2.5303,21.206,0.027837,vapor
296.62,3.75,49.79,0.020084,5.9275,8.3375,174.06,21.349,31.37,329.2,2.5059,21.284,0.027942,vapor
298.08,3.75,49.517,0.020195,5.96,8.3833,174.22,21.352,31.351,330.08,2.4818,21.363,0.028047,vapor
299.54,3.75,49.247,0.020306,5.9924,8.4291,174.37,21.355,31.332,330.95,2.4579,21.441,0.028152,vapor
301,3.75,48.98,0.020416,6.0249,8.4748,174.52,21.359,31.314,331.82,2.4344,21.519,0.028256,vapor
302.46,3.75,48.717,0.020527,6.0573,8.5205,174.67,21.363,31.297,332.68,2.4111,21.597,0.028361,vapor
303.92,3.75,48.456,0.020637,6.0897,8.5661,174.82,21.367,31.28,333.55,2.3881,21.675,0.028466,vapor
305.38,3.75,48.199,0.020748,6.1221,8.6118,174.97,21.371,31.264,334.4,2.3654,21.752,0.02857,vapor
306.84,3.75,47.944,0.020858,6.1545,8.6574,175.12,21.375,31.249,335.26,2.343,21.83,0.028675,vapor
308.3,3.75,47.692,0.020968,6.1869,8.703,175.27,21.38,31.234,336.11,2.3208,21.907,0.028779,vapor
309.76,3.75,47.444,0.021078,6.2193,8.7485,175.42,21.384,31.219,336.96,2.2988,21.984,0.028882,vapor
311.22,3.75,47.198,0.021187,6.2517,8.7941,175.56,21.389,31.205,337.8,2.2771,22.061,0.028987,vapor
312.67,3.75,46.955,0.021297,6.2841,8.8396,175.71,21.394,31.192,338.64,2.2557,22.138,0.029092,vapor
314.13,3.75,46.714,0.021407,6.3164,8.8851,175.86,21.399,31.179,339.48,2.2345,22.215,0.029197,vapor
315.59,3.75,46.476,0.021516,6.3488,8.9306,176,21.405,31.166,340.31,2.2135,22.292,0.029302,vapor
317.05,3.75,46.241,0.021626,6.3811,8.9761,176.14,21.41,31.154,341.14,2.1928,22.368,0.029407,vapor
318.51,3.75,46.009,0.021735,6.4134,9.0216,176.29,21.416,31.143,341.97,2.1722,22.445,0.029512,vapor
319.97,3.75,45.779,0.021844,6.4458,9.067,176.43,21.422,31.132,342.79,2.152,22.521,0.029616,vapor
321.43,3.75,45.551,0.021953,6.4781,9.1124,176.57,21.428,31.122,343.61,2.1319,22.597,0.029721,vapor
322.89,3.75,45.326,0.022062,6.5104,9.1578,176.71,21.434,31.111,344.43,2.1121,22.673,0.029826,vapor
324.35,3.75,45.103,0.022171,6.5428,9.2032,176.85,21.44,31.102,345.25,2.0924,22.749,0.02993,vapor
325.81,3.75,44.883,0.02228,6.5751,9.2486,176.99,21.447,31.093,346.06,2.073,22.825,0.030035,vapor
327.27,3.75,44.665,0.022389,6.6074,9.294,177.13,21.453,31.084,346.86,2.0538,22.901,0.030139,vapor
328.73,3.75,44.449,0.022498,6.6397,9.3393,177.27,21.46,31.075,347.67,2.0348,22.976,0.030244,vapor
330.19,3.75,44.235,0.022606,6.672,9.3847,177.41,21.467,31.068,348.47,2.016,23.052,0.030348,vapor
331.65,3.75,44.024,0.022715,6.7043,9.43,177.54,21.474,31.06,349.27,1.9974,23.127,0.030453,vapor
333.11,3.75,43.815,0.022823,6.7367,9.4753,177.68,21.481,31.053,350.07,1.979,23.202,0.030557,vapor
334.57,3.75,43.608,0.022932,6.769,9.5207,177.82,21.489,31.046,350.86,1.9608,23.277,0.030661,vapor
336.02,3.75,43.403,0.02304,6.8013,9.566,177.95,21.496,31.04,351.65,1.9427,23.352,0.030765,vapor
337.48,3.75,43.2,0.023148,6.8336,9.6113,178.09,21.504,31.034,352.44,1.9249,23.427,0.030869,vapor
338.94,3.75,42.999,0.023256,6.8659,9.6565,178.22,21.511,31.028,353.22,1.9072,23.501,0.030973,vapor
340.4,3.75,42.8,0.023364,6.8982,9.7018,178.35,21.519,31.023,354,1.8897,23.576,0.031077,vapor
341.86,3.75,42.603,0.023472,6.9305,9.7471,178.48,21.527,31.018,354.78,1.8724,23.65,0.031181,vapor
343.32,3.75,42.408,0.02358,6.9628,9.7924,178.62,21.535,31.013,355.56,1.8553,23.724,0.031285,vapor
344.78,3.75,42.215,0.023688,6.9951,9.8376,178.75,21.544,31.009,356.33,1.8384,23.798,0.031389,vapor
346.24,3.75,42.024,0.023796,7.0275,9.8829,178.88,21.552,31.005,357.1,1.8216,23.872,0.031492,vapor
347.7,3.75,41.835,0.023904,7.0598,9.9281,179.01,21.561,31.001,357.87,1.805,23.946,0.031596,vapor
349.16,3.75,41.647,0.024011,7.0921,9.9734,179.14,21.569,30.998,358.64,1.7885,24.02,0.0317,vapor
350.62,3.75,41.461,0.024119,7.1244,10.019,179.27,21.578,30.995,359.4,1.7723,24.094,0.031803,vapor
352.08,3.75,41.277,0.024226,7.1568,10.064,179.4,21.587,30.992,360.16,1.7561,24.167,0.031907,vapor
353.54,3.75,41.095,0.024334,7.1891,10.109,179.53,21.596,30.99,360.92,1.7402,24.24,0.03201,vapor
355,3.75,40.915,0.024441,7.2214,10.154,179.65,21.605,30.987,361.67,1.7244,24.314,0.032113,vapor
356.46,3.75,40.736,0.024548,7.2538,10.199,179.78,21.614,30.986,362.43,1.7087,24.387,0.032217,vapor
357.92,3.75,40.559,0.024656,7.2861,10.245,179.91,21.624,30.984,363.18,1.6932,24.46,0.03232,vapor
359.38,3.75,40.383,0.024763,7.3185,10.29,180.03,21.633,30.983,363.92,1.6779,24.533,0.032423,vapor
360.83,3.75,40.209,0.02487,7.3509,10.335,180.16,21.643,30.982,364.67,1.6627,24.606,0.032526,vapor
362.29,3.75,40.037,0.024977,7.3832,10.38,180.28,21.652,30.981,365.41,1.6476,24.678,0.032629,vapor
363.75,3.75,39.866,0.025084,7.4156,10.426,180.41,21.662,30.981,366.15,1.6327,24.751,0.032732,vapor
365.21,3.75,39.697,0.025191,7.448,10.471,180.53,21.672,30.98,366.89,1.6179,24.823,0.032835,vapor
366.67,3.75,39.529,0.025298,7.4804,10.516,180.66,21.682,30.98,367.63,1.6033,24.896,0.032938,vapor
368.13,3.75,39.363,0.025405,7.5128,10.561,180.78,21.692,30.981,368.36,1.5888,24.968,0.03304,vapor
369.59,3.75,39.198,0.025512,7.5452,10.606,180.9,21.702,30.981,369.09,1.5745,25.04,0.033143,vapor
371.05,3.75,39.035,0.025618,7.5776,10.652,181.02,21.713,30.982,369.82,1.5602,25.112,0.033245,vapor
372.51,3.75,38.873,0.025725,7.61,10.697,181.15,21.723,30.983,370.55,1.5462,25.184,0.033348,vapor
373.97,3.75,38.712,0.025832,7.6424,10.742,181.27,21.733,30.984,371.27,1.5322,25.255,0.03345,vapor
375.43,3.75,38.553,0.025938,7.6748,10.787,181.39,21.744,30.986,372,1.5184,25.327,0.033553,vapor
